id_key,date_reference,score_value,score_predict
12797749207194,20230422,541,2.23
99948459796580,20220528,737,4.89
56912879816460,20230224,52,5.42
58593589580509,20251206,329,1.52
31074792585743,20240131,16,7.54
36877565238112,20220421,310,2.69
91418138033151,20250716,926,5.41
65472022264501,20201222,449,3.74
74854070047012,20250110,954,5.76
15267913657913,20220915,659,3.61
76317013072633,20200826,118,5.31
40814640499331,20241201,713,9.55
99898237427938,20220706,490,7.33
96467900793625,20220308,252,8.45
24019122712529,20201124,949,2.57
32066503862981,20250416,927,5.66
59149179964449,20240919,598,1.05
80057000544469,20240211,502,9.96
85366764059903,20230310,363,7.45
82762753388623,20210704,753,9.48
34778522583537,20250627,848,9.41
10880365362292,20240907,128,9.71
74850413820925,20250713,689,4.6
76983361767535,20230816,261,8.3
75976796398396,20241210,42,9.3
98245912604509,20211016,76,9.38
25902186322701,20210915,588,0.88
43302579123984,20251022,174,1.38
93727096380913,20230608,300,0.93
62974974259208,20201115,934,2.53
36860811937243,20250605,593,6.79
15469383141960,20211229,761,8.14
40816255690657,20241227,771,3.95
88824916052750,20200216,303,8.61
40228533487081,20221207,76,7.13
55339472685053,20211003,810,6.51
38251505587722,20230421,948,3.43
20573266081915,20230228,845,5.0
84776977912961,20200226,319,6.16
38127957389580,20240715,361,7.47
98562290423043,20221223,186,4.38
79941823342404,20221024,996,4.07
84078402188581,20200214,517,3.91
49699873064723,20251111,889,6.27
38179752342422,20220607,983,8.76
91358353252015,20211126,215,5.74
62616735547615,20200201,196,6.05
27375779286194,20210321,6,7.4
27888216833052,20250206,317,5.13
27282911686320,20250528,821,4.18
73558421731981,20210213,52,8.02
43494057949187,20230113,57,8.1
92246312882324,20220124,960,9.61
72920039262014,20210611,780,8.22
14526698515397,20221029,390,5.13
78308727062885,20201218,165,3.83
37968532441534,20220206,552,9.97
30412132145949,20230727,676,3.34
56823033289426,20220426,850,7.16
80673988716551,20230519,254,8.94
71114239387329,20200419,818,9.16
34026524476793,20211019,660,1.26
61418649167383,20240215,614,0.77
70923527554801,20210527,266,0.08
98639327564457,20220408,115,4.98
54001641060647,20231016,310,0.57
25501548882886,20250526,894,4.15
46612182166659,20220109,264,7.47
72061452516450,20220906,510,5.27
73128159941965,20200629,805,2.86
14834795557810,20230909,521,0.08
11984382965219,20251217,776,0.72
93167888950324,20220417,442,9.81
40847177376233,20210509,324,1.72
38591421620889,20201201,500,6.24
12264896950892,20240424,172,2.12
55226318217791,20200707,913,8.97
23080982789765,20230806,771,2.7
82853730673181,20231231,608,4.14
20496225593652,20220718,580,2.13
69864902243974,20200621,409,2.92
58176903354522,20200907,547,7.0
69593962832023,20220613,737,8.24
12912307072772,20220404,866,5.23
59870541864728,20230203,520,3.1
50280777906554,20230512,696,7.13
43779554440736,20200103,213,4.34
72205959762864,20231014,902,0.25
73902750917524,20251210,656,0.16
81243740299635,20250705,690,9.88
80346249684553,20210513,713,9.75
79121392174271,20200205,819,4.3
67540729247066,20240601,968,6.08
98495998089213,20210602,662,5.77
98271030360720,20250824,324,3.8
82283223346555,20230121,283,9.03
38040855960668,20210927,271,8.65
34146344389104,20230907,910,0.11
37671221842251,20220108,196,7.9
44371539777586,20250715,50,6.03
93307931335171,20200606,597,9.16
38454788662890,20211210,653,7.14
77254105713516,20230809,596,5.87
45609432530657,20251113,808,3.54
18038268902735,20220330,182,5.47
37861117010408,20230624,840,6.78
82461132580275,20201025,358,0.25
24862207082798,20230529,768,2.12
58778347680121,20230416,626,2.47
80093338393857,20200429,256,9.05
51317749601851,20230924,370,1.52
51050881981688,20220618,419,7.26
42717745276474,20251218,395,8.65
79917543304026,20230909,906,2.92
54311258955280,20220216,964,0.47
96268714686691,20210330,491,1.24
98675318182411,20200622,129,5.03
28586909602421,20230206,329,6.14
47918978973950,20210308,851,3.86
22911828327940,20240418,764,9.61
36205622926349,20200310,440,9.79
26643896361771,20240418,159,3.69
91439172352638,20200520,183,3.93
22664289211229,20201118,795,9.21
22562911723407,20240301,373,0.48
16024711617929,20200329,168,8.96
32731446878210,20210704,743,7.25
35572046609522,20210429,930,3.67
17294075355759,20230810,738,7.45
46442231725036,20230522,904,2.42
41329546498275,20210223,49,6.01
58273998637206,20250830,4,3.61
26684503494084,20211227,507,0.2
80405161759972,20251104,480,5.92
95640888923767,20220203,372,6.54
51911780667757,20250416,77,0.0
53686824054403,20230206,731,2.19
69610772510977,20230122,215,9.79
30097871521234,20220222,666,8.06
23879542263188,20221213,69,0.57
46462185474414,20200712,32,6.52
63877446220911,20220725,601,1.11
13636437958167,20200124,732,4.01
11138843242180,20240806,864,9.02
72709322046926,20220722,896,9.35
73424016963894,20220317,14,0.07
96843761163574,20251114,847,1.77
88831588855456,20231008,839,3.03
68457114708352,20211103,82,0.56
76295501733079,20211031,479,3.18
47184682895976,20230918,397,2.74
46516845597575,20200814,700,9.9
84442912654324,20250821,65,6.15
90632324555023,20210715,541,9.01
14865952901836,20240317,181,0.67
50771419255059,20200810,315,3.32
99564108044978,20220202,90,7.25
23186124530721,20240731,789,1.64
50276572205284,20220527,346,9.91
36327391886816,20230205,951,0.85
92885732959580,20220317,631,1.6
38152082119448,20220514,52,8.73
92317446412922,20230916,1000,4.8
35799368899238,20211107,641,7.65
87829541527359,20230502,477,5.15
71887293147323,20220421,566,2.07
62386727953049,20210110,400,8.37
97446812803188,20250711,433,3.31
58174813482758,20200703,599,5.07
42763848791193,20210626,227,2.6
36523378574745,20210829,319,3.17
46711725892307,20200522,467,8.25
74462801704121,20230524,755,1.72
92586906117977,20231026,903,6.89
83482575694999,20240624,320,6.25
41833093953235,20220125,319,7.58
58674788008652,20210228,456,8.64
89526678888632,20240605,7,1.88
39238011060796,20220130,417,0.48
37242909850976,20240502,389,3.45
85718272145209,20210411,932,0.49
40619308740079,20220916,454,6.57
66563508490321,20250207,650,5.17
71317473685640,20250706,365,0.61
46701364911069,20251020,125,2.97
85289249952977,20200928,565,0.81
47382776347561,20240323,799,7.75
61921994182228,20221109,685,0.69
52307116749533,20200725,654,2.8
95904209551344,20251208,665,8.87
68768218238223,20230302,469,1.61
37631475825147,20230220,487,3.25
75778879727141,20250816,954,4.24
96010188757624,20221109,42,9.48
16546076932696,20201011,535,0.32
28688488495117,20210121,891,2.47
68688562683203,20201022,830,4.67
73520296240431,20231108,224,6.79
62537178079495,20250531,485,6.78
85492615967694,20250804,522,0.02
79826282720422,20200708,87,1.11
34165254354904,20200107,779,5.83
87507123928146,20210304,635,8.28
38702871194005,20201101,225,7.38
69995573540077,20210403,145,7.72
74241840759277,20241217,550,4.79
88181974332082,20210131,597,1.36
93570262598848,20230404,336,0.44
28042757198028,20210707,126,2.82
13666061332492,20241212,250,1.63
88643938604403,20250406,369,0.8
77734560667535,20250511,421,3.18
19359473288045,20230131,900,4.11
70345710433703,20251118,256,5.34
34179463827364,20251021,977,4.62
20844462261031,20211003,410,5.85
31430481660631,20250725,614,1.18
12291136959979,20220418,982,7.0
76684094785444,20210401,559,0.4
57538998643517,20200217,355,8.53
49408504021656,20200813,213,7.34
79757304334199,20210603,93,7.92
61177029070439,20230316,473,0.27
31447567087656,20250202,820,8.84
18825900854726,20200706,561,1.2
98221374833061,20250520,714,6.5
33192039652614,20251108,11,9.96
97213312784305,20201127,664,9.59
93256212097353,20230701,695,5.78
14474385927701,20250204,800,7.61
41843996419985,20220117,52,0.05
64254053010625,20220504,392,4.19
93471537765502,20240812,254,2.74
68316411196464,20250505,960,6.12
70300350102688,20250404,543,7.97
29238121902180,20210426,78,9.63
58626902823783,20220219,933,9.13
51137846893354,20240514,252,7.67
43345052826047,20210630,741,0.46
45959511601830,20201002,42,4.14
87104690974498,20210506,448,3.49
45751931673811,20240831,946,5.27
51057281336192,20210401,293,2.03
26343284238451,20200723,914,1.24
15176054753306,20251004,277,5.88
60688472745641,20210117,812,3.97
38741662163977,20241013,168,3.31
97378162575421,20240405,652,7.17
40010480301368,20200527,55,7.02
86958593237016,20241217,110,3.13
68581295156062,20240516,462,2.06
94362152411000,20251121,554,3.95
29281558581017,20241203,133,0.48
77826010097755,20201110,834,0.61
89215043345498,20241205,801,4.11
52181697270750,20200509,7,5.07
52749638165256,20250205,199,9.0
61544461493380,20201024,529,9.67
57857050093765,20211130,315,8.86
84626391562215,20250811,873,9.82
15595350583741,20200821,709,5.18
40531371955647,20240225,134,3.64
87722321300382,20240920,541,6.64
63960383707497,20221224,751,7.66
81825991710014,20201018,666,8.53
79483119115138,20240601,910,9.2
44292917413005,20220217,298,8.32
87993310790098,20250423,899,3.75
42724891166631,20200923,522,9.74
51079147413879,20201003,300,3.55
16705477648683,20220824,231,9.28
79647173932598,20230809,83,0.6
76600670630659,20211210,923,4.85
10374760476420,20221230,768,9.5
55962381340235,20250729,72,0.03
89673119214735,20220808,277,3.98
81114876775446,20230825,249,0.78
84794579239748,20221028,901,7.78
33477207924968,20211214,666,8.27
95662444149369,20250205,685,4.21
85490410617484,20250501,485,6.13
85165654284959,20231205,281,0.54
83032383002545,20210613,899,8.27
64580317304571,20240714,893,3.99
62824675360057,20241015,784,0.98
49862095802321,20200608,253,8.48
20890663588946,20210507,354,0.8
88211041475112,20211109,219,9.55
60378155792224,20240214,299,7.23
13236064822846,20200914,351,5.27
62636586904152,20200509,55,4.25
14149128771236,20200713,795,0.1
10738487579905,20200906,218,8.95
51039195070678,20210826,286,3.98
68589819675847,20220807,674,6.12
33617541012641,20201226,59,5.56
13621544703340,20240612,519,5.6
37090525860138,20201020,527,6.54
72148770470431,20230409,580,8.57
39252141547722,20231112,400,4.98
33007592688652,20240630,21,3.85
27218662210397,20241129,277,6.67
47240822917212,20200727,888,2.79
29587812824216,20251112,273,5.6
18416583140631,20250418,35,8.24
29867205174009,20250403,352,9.68
94495823969644,20210810,740,4.63
23565729137971,20200316,768,1.51
82298260012088,20200414,572,9.6
29397574416358,20241005,731,5.25
63418704456015,20220510,700,7.79
46390586329502,20231002,53,5.82
90429857278538,20250730,476,1.29
16388607101248,20211021,467,6.74
29289162620922,20250116,357,0.34
24651570333342,20210825,354,3.17
47885959572870,20250815,86,5.17
24786807174679,20200827,788,3.84
70713580895308,20230625,633,1.18
89406597471440,20200623,971,3.5
73606975970499,20240316,653,4.68
70671698503025,20230530,472,3.04
98732998909686,20220923,86,2.84
47512704288341,20251122,4,1.71
34405799354435,20220603,676,9.4
33066050585706,20231113,450,0.35
72682876222306,20230225,458,2.8
80706072436994,20250510,238,2.73
32142066825835,20210608,978,9.29
86216663109347,20211114,833,6.06
24601880927270,20230913,137,7.32
93688799777145,20220416,792,7.91
66010042178691,20220613,993,6.2
62374450291323,20240325,319,0.6
99564653928920,20210410,580,7.89
79420429734083,20230418,357,1.35
83325928097793,20221004,840,3.46
12809822581371,20210915,693,5.75
12249358029932,20230122,454,9.51
59097599092510,20230719,826,3.96
81501824587276,20250725,292,2.35
73638078556437,20220715,57,1.96
23097551879298,20221219,348,5.11
33595155417432,20221117,4,1.92
86696322563241,20221010,978,4.59
25140675293628,20251020,672,8.66
93741059536710,20250322,686,2.82
46863352099361,20240103,233,4.36
53803045421920,20220917,969,7.34
61116415287760,20231014,202,4.63
96958084621959,20220926,745,6.98
61695838506820,20250211,460,8.73
78032953563661,20230427,396,8.54
10271390579977,20210805,478,0.42
26960096904617,20251006,204,6.25
73674729662430,20230131,189,5.46
10281860211876,20210725,434,0.01
93419567303816,20210121,475,3.16
47467352935127,20220226,350,8.13
74586476944884,20250517,811,2.84
59013667368486,20210512,523,3.92
26593490126232,20230408,10,5.45
36349929907189,20240430,977,8.48
77734464186437,20230622,537,2.79
44982468686833,20241020,585,1.72
60033429245858,20201223,319,3.61
64833842029770,20200528,235,1.76
15748181795128,20240327,220,5.12
58319775148365,20240228,924,4.72
77693403919791,20201229,391,7.95
14248919435476,20231015,27,1.13
18691720000157,20200712,252,1.67
88461206425153,20250713,863,4.56
41291956164769,20211123,273,1.88
81188006599614,20240613,70,1.04
77115859563429,20240118,434,7.64
72184261566843,20211011,650,5.34
94095099123724,20220202,780,0.44
47278751335323,20210726,329,5.13
63823786016650,20240716,210,3.52
24348125488565,20250602,590,2.1
91111153977231,20250322,465,4.42
37269427838324,20200304,690,8.58
19514982059775,20240327,833,6.08
96051431943937,20231119,211,1.45
93346906602639,20250902,539,0.94
10315546692376,20220120,380,9.42
41353470219094,20231015,934,0.74
27743888864491,20220518,830,7.96
77141544834110,20200215,172,2.36
67041564825013,20250813,24,3.47
44163500682784,20230326,462,8.28
64672301601540,20200923,839,6.01
98315322095369,20200501,634,3.64
27788195152716,20210626,322,9.47
79732489725654,20220616,494,3.6
96456046482164,20220428,652,3.68
56501764361766,20240430,770,0.27
58369607499840,20231123,456,1.56
40988435834481,20240323,798,2.62
34305399368703,20240830,400,8.57
65279963245080,20220809,837,6.12
22986807187127,20230424,462,5.89
46496030111527,20240918,394,8.85
88479837507479,20220618,311,7.71
68772071898996,20251216,889,9.33
10563896510998,20220822,188,9.36
15600360926488,20220528,456,7.83
87280146245933,20251130,639,7.39
73971153006148,20200405,981,1.07
73993623577324,20240914,658,5.07
92780088781203,20221224,817,7.65
92347191887680,20250127,11,7.93
61558360044844,20240920,816,7.12
70095489561841,20210220,657,2.33
37818719954393,20200927,982,3.42
14431553869343,20210913,927,3.51
63383616272533,20221125,179,9.61
58490503971652,20200408,431,9.75
27364989840755,20200420,752,1.92
74451435474536,20220528,241,0.86
35202702212492,20230502,172,5.53
66601315512105,20250916,630,5.2
12904958939533,20200731,743,0.57
85522793987385,20250829,257,2.26
47043200690846,20250520,882,4.74
28156801435476,20240915,184,5.12
25753032128612,20220404,899,8.14
95546221814629,20211003,665,3.87
70805708223139,20221104,577,2.68
64245123167474,20210621,20,1.35
48887004733680,20201005,138,4.78
27043662682055,20221201,906,7.06
22245199456230,20250311,13,0.45
91639786422691,20251004,761,7.47
54266389639421,20220613,7,2.26
12459372637027,20201023,483,7.67
92588542376920,20201115,594,1.81
39218143797224,20210924,942,0.25
31465324727604,20250317,608,4.46
81761352780037,20200818,920,0.05
39283758947992,20220914,37,0.25
97034855332291,20251031,696,0.47
27284078070326,20200125,179,0.5
71817921796465,20251230,606,9.21
27504640414181,20240116,874,4.29
20642433306609,20220918,609,3.19
52933676876112,20220820,744,9.89
27013208199568,20230514,158,1.84
83597504175370,20230726,894,1.96
14323698110210,20200607,603,1.59
66146276214552,20240129,860,7.38
52974445762993,20251223,31,7.84
18997970347447,20230525,516,9.85
72592311476706,20201206,481,5.97
21561557298279,20230207,803,6.35
58704560517316,20220512,705,0.04
94945472309213,20250724,262,9.22
75288307038777,20201121,206,7.31
55837487521869,20240101,625,3.4
38834736634888,20220523,645,9.34
67692153821080,20210713,443,3.92
68399192745885,20200129,741,6.63
30191048142539,20220302,731,0.15
50544990941612,20200629,318,7.56
29359239763381,20250328,294,6.37
48901233849043,20220807,876,7.91
64892683914577,20220814,15,8.22
23970058940631,20230308,876,5.19
28771172529133,20250504,920,7.82
37242384342651,20240821,16,2.86
26418405032670,20250413,97,9.59
73342035657778,20251013,815,7.34
87755612052343,20211217,266,6.46
98056170791456,20210428,300,8.43
81313451827441,20250412,262,2.83
39541239857182,20240409,827,2.62
69125371020249,20200910,165,2.49
32718610585230,20250816,753,0.24
96591478986146,20231211,665,1.49
74477234170245,20251027,9,2.7
17859158012440,20231111,417,5.49
43943493769839,20211012,227,0.42
73996700536478,20200407,442,7.95
86042910519247,20251108,966,7.67
65011380670134,20240123,362,5.5
56882472803734,20250724,648,4.17
82888211922714,20240422,747,2.76
38016314038643,20230815,88,2.04
95967337979630,20210110,287,8.08
24385289661493,20230526,699,7.8
76323941462689,20200122,669,3.14
45067564321746,20220526,996,6.84
78953733606976,20230102,92,2.92
78829776612048,20210325,74,0.17
62710008843227,20220726,941,6.51
55549196868651,20231114,283,2.27
92132243203576,20220304,410,6.41
53887488329468,20210414,781,8.22
54141324330692,20220124,40,6.17
